"id","Direction","Frequency","Platform","Response.RT","Scored","Encoding","List_Type"
"w939844","U",40,"USM",5570,0,"Frequency","Pure U"
"w970137","U",40,"USM",2969,100,"Frequency","Pure U"
"w994700","U",1,"USM",1963,100,"Frequency","Pure U"
"w998015_dp","U",50,"USM",2388,100,"Frequency","Pure U"
"488672","U",2,"USM",3403,0,"Frequency","Pure U"
"10006036","U",40,"USM",3601,100,"Frequency","Pure U"
"10038653","U",50,"USM",2702,0,"Frequency","Pure U"
"10066786","U",65,"USM",7018,100,"Frequency","Pure U"
"10097621","U",76,"USM",4472,0,"Frequency","Pure U"
"213499","U",25,"USM",5378,0,"Frequency","Pure U"
"58542426733c730001a5d1f4","U",2,"Prolific",931,0,"Frequency","Pure U"
"5d2519a686fe240019764bd5","U",75,"Prolific",6402,0,"Frequency","Pure U"
"5efa4610ae765911b83a2ad5","U",56,"Prolific",6433,100,"Frequency","Pure U"
"5f00fb5e68eebf111a74c947","U",30,"Prolific",2036,0,"Frequency","Pure U"
"6115f565c20c53283b069c14","U",50,"Prolific",3559,100,"Frequency","Pure U"
"6137d37772474196292ddb24","U",2,"Prolific",2277,100,"Frequency","Pure U"
"w10013152_klj","U",20,"USM",2879,100,"Frequency","Pure U"
"w10044769_mad","U",80,"USM",3910,0,"Frequency","Pure U"
"w10080302_stt","U",40,"USM",7966,100,"Frequency","Pure U"
"w10118712","U",16,"USM",4438,0,"Frequency","Pure U"
"w939844","U",70,"USM",20734,0,"Frequency","Pure U"
"w970137","U",40,"USM",6183,100,"Frequency","Pure U"
"w994700","U",20,"USM",1988,0,"Frequency","Pure U"
"w998015_dp","U",0,"USM",6361,100,"Frequency","Pure U"
"488672","U",11,"USM",8696,0,"Frequency","Pure U"
"10006036","U",40,"USM",1306,0,"Frequency","Pure U"
"10038653","U",2,"USM",3274,0,"Frequency","Pure U"
"10066786","U",67,"USM",13759,0,"Frequency","Pure U"
"10097621","U",1,"USM",1198,0,"Frequency","Pure U"
"213499","U",0,"USM",4955,0,"Frequency","Pure U"
"58542426733c730001a5d1f4","U",0,"Prolific",4868,100,"Frequency","Pure U"
"5d2519a686fe240019764bd5","U",10,"Prolific",11466,100,"Frequency","Pure U"
"5efa4610ae765911b83a2ad5","U",4,"Prolific",19324,0,"Frequency","Pure U"
"5f00fb5e68eebf111a74c947","U",20,"Prolific",1652,0,"Frequency","Pure U"
"6115f565c20c53283b069c14","U",2,"Prolific",3145,0,"Frequency","Pure U"
"6137d37772474196292ddb24","U",1,"Prolific",1552,0,"Frequency","Pure U"
"w10013152_klj","U",0,"USM",3698,100,"Frequency","Pure U"
"w10044769_mad","U",0,"USM",2829,100,"Frequency","Pure U"
"w10080302_stt","U",10,"USM",10503,0,"Frequency","Pure U"
"w10103314","U",10,"USM",880,0,"Frequency","Pure U"
"w10118712","U",5,"USM",13531,100,"Frequency","Pure U"
"w939844","U",40,"USM",8234,0,"Frequency","Pure U"
"w970137","U",4,"USM",3272,0,"Frequency","Pure U"
"w994700","U",0,"USM",3483,0,"Frequency","Pure U"
"w998015_dp","U",0,"USM",2587,0,"Frequency","Pure U"
"488672","U",22,"USM",11669,0,"Frequency","Pure U"
"10006036","U",0,"USM",1124,0,"Frequency","Pure U"
"10038653","U",2,"USM",2851,0,"Frequency","Pure U"
"10066786","U",0,"USM",4864,100,"Frequency","Pure U"
"10097621","U",45,"USM",4904,0,"Frequency","Pure U"
"213499","U",5,"USM",4744,0,"Frequency","Pure U"
"5d2519a686fe240019764bd5","U",30,"Prolific",6438,0,"Frequency","Pure U"
"5efa4610ae765911b83a2ad5","U",4,"Prolific",12162,0,"Frequency","Pure U"
"5f00fb5e68eebf111a74c947","U",5,"Prolific",907,0,"Frequency","Pure U"
"6137d37772474196292ddb24","U",1,"Prolific",7845,0,"Frequency","Pure U"
"w10013152_klj","U",0,"USM",1794,0,"Frequency","Pure U"
"w10044769_mad","U",15,"USM",6780,100,"Frequency","Pure U"
"w10080302_stt","U",10,"USM",26532,100,"Frequency","Pure U"
"w10103314","U",50,"USM",3999,100,"Frequency","Pure U"
"w10118712","U",0,"USM",16053,100,"Frequency","Pure U"
"w939844","U",NA,"USM",19305,0,"Frequency","Pure U"
"w970137","U",3,"USM",2289,0,"Frequency","Pure U"
"w994700","U",0,"USM",893,0,"Frequency","Pure U"
"w998015_dp","U",0,"USM",1196,0,"Frequency","Pure U"
"10038653","U",2,"USM",5049,0,"Frequency","Pure U"
"10066786","U",65,"USM",26802,0,"Frequency","Pure U"
"10097621","U",34,"USM",11119,0,"Frequency","Pure U"
"213499","U",60,"USM",4122,0,"Frequency","Pure U"
"58542426733c730001a5d1f4","U",10,"Prolific",1356,0,"Frequency","Pure U"
"5d2519a686fe240019764bd5","U",30,"Prolific",9245,0,"Frequency","Pure U"
"5efa4610ae765911b83a2ad5","U",9,"Prolific",10526,100,"Frequency","Pure U"
"5f00fb5e68eebf111a74c947","U",7,"Prolific",6083,0,"Frequency","Pure U"
"6115f565c20c53283b069c14","U",5,"Prolific",3541,0,"Frequency","Pure U"
"6137d37772474196292ddb24","U",2,"Prolific",791,0,"Frequency","Pure U"
"w10013152_klj","U",0,"USM",1586,0,"Frequency","Pure U"
"w10044769_mad","U",45,"USM",8971,100,"Frequency","Pure U"
"w10080302_stt","U",4,"USM",30623,100,"Frequency","Pure U"
"w10103314","U",1,"USM",1568,0,"Frequency","Pure U"
"w10118712","U",5,"USM",9559,100,"Frequency","Pure U"
"w939844","U",50,"USM",25187,0,"Frequency","Pure U"
"w970137","U",30,"USM",7287,100,"Frequency","Pure U"
"w994700","U",20,"USM",2192,0,"Frequency","Pure U"
"w998015_dp","U",100,"USM",8801,0,"Frequency","Pure U"
"488672","U",13,"USM",6990,0,"Frequency","Pure U"
"10006036","U",10,"USM",11444,0,"Frequency","Pure U"
"10038653","U",2,"USM",4075,0,"Frequency","Pure U"
"10066786","U",87,"USM",5467,100,"Frequency","Pure U"
"10097621","U",75,"USM",3923,100,"Frequency","Pure U"
"213499","U",5,"USM",2313,0,"Frequency","Pure U"
"58542426733c730001a5d1f4","U",0,"Prolific",1892,0,"Frequency","Pure U"
"5d2519a686fe240019764bd5","U",80,"Prolific",5334,100,"Frequency","Pure U"
"5efa4610ae765911b83a2ad5","U",8,"Prolific",12216,0,"Frequency","Pure U"
"5f00fb5e68eebf111a74c947","U",5,"Prolific",752,0,"Frequency","Pure U"
"6115f565c20c53283b069c14","U",40,"Prolific",4297,0,"Frequency","Pure U"
"6137d37772474196292ddb24","U",1,"Prolific",1828,0,"Frequency","Pure U"
"w10013152_klj","U",0,"USM",1095,0,"Frequency","Pure U"
"w10044769_mad","U",10,"USM",6159,100,"Frequency","Pure U"
"w10044769_mad","U",35,"USM",2634,100,"Frequency","Pure U"
"w10080302_stt","U",6,"USM",6238,0,"Frequency","Pure U"
"w10103314","U",30,"USM",12821,100,"Frequency","Pure U"
"w10118712","U",25,"USM",13345,0,"Frequency","Pure U"
"w939844","U",40,"USM",21429,0,"Frequency","Pure U"
"w970137","U",5,"USM",11894,100,"Frequency","Pure U"
"w970137","U",10,"USM",5911,100,"Frequency","Pure U"
"w994700","U",20,"USM",1444,0,"Frequency","Pure U"
"w998015_dp","U",10,"USM",5869,0,"Frequency","Pure U"
"488672","U",11,"USM",9242,0,"Frequency","Pure U"
"10006036","U",0,"USM",3928,100,"Frequency","Pure U"
"10038653","U",4,"USM",3618,0,"Frequency","Pure U"
"10066786","U",65,"USM",17125,0,"Frequency","Pure U"
"10097621","U",0,"USM",6284,0,"Frequency","Pure U"
"213499","U",2,"USM",6327,0,"Frequency","Pure U"
"58542426733c730001a5d1f4","U",2,"Prolific",5982,100,"Frequency","Pure U"
"5d2519a686fe240019764bd5","U",50,"Prolific",7618,0,"Frequency","Pure U"
"5efa4610ae765911b83a2ad5","U",80,"Prolific",19011,100,"Frequency","Pure U"
"5f00fb5e68eebf111a74c947","U",30,"Prolific",824,0,"Frequency","Pure U"
"6115f565c20c53283b069c14","U",15,"Prolific",3333,0,"Frequency","Pure U"
"6137d37772474196292ddb24","U",1,"Prolific",1717,0,"Frequency","Pure U"
"w10013152_klj","U",0,"USM",6027,100,"Frequency","Pure U"
"w10044769_mad","U",30,"USM",8283,100,"Frequency","Pure U"
"w10080302_stt","U",5,"USM",30554,0,"Frequency","Pure U"
"w10103314","U",40,"USM",1932,0,"Frequency","Pure U"
"w10118712","U",10,"USM",10449,100,"Frequency","Pure U"
"w939844","U",1,"USM",18637,100,"Frequency","Pure U"
"w970137","U",6,"USM",3775,0,"Frequency","Pure U"
"w994700","U",0,"USM",2789,0,"Frequency","Pure U"
"w998015_dp","U",0,"USM",6120,100,"Frequency","Pure U"
"488672","U",15,"USM",3435,0,"Frequency","Pure U"
"10006036","U",0,"USM",1518,0,"Frequency","Pure U"
"10038653","U",1,"USM",4454,0,"Frequency","Pure U"
"10066786","U",0,"USM",5348,0,"Frequency","Pure U"
"213499","U",0,"USM",4707,0,"Frequency","Pure U"
"58542426733c730001a5d1f4","U",0,"Prolific",822,0,"Frequency","Pure U"
"5d2519a686fe240019764bd5","U",50,"Prolific",3958,100,"Frequency","Pure U"
"5efa4610ae765911b83a2ad5","U",6,"Prolific",3567,0,"Frequency","Pure U"
"5f00fb5e68eebf111a74c947","U",5,"Prolific",1320,0,"Frequency","Pure U"
"6115f565c20c53283b069c14","U",30,"Prolific",7422,0,"Frequency","Pure U"
"6137d37772474196292ddb24","U",1,"Prolific",726,0,"Frequency","Pure U"
"w10013152_klj","U",0,"USM",1934,0,"Frequency","Pure U"
"w10044769_mad","U",80,"USM",2709,100,"Frequency","Pure U"
"w10080302_stt","U",9,"USM",8745,100,"Frequency","Pure U"
"w10103314","U",30,"USM",1847,0,"Frequency","Pure U"
"w939844","U",30,"USM",27104,100,"Frequency","Pure U"
"w970137","U",30,"USM",4752,0,"Frequency","Pure U"
"w994700","U",0,"USM",2096,0,"Frequency","Pure U"
"w998015_dp","U",100,"USM",4176,0,"Frequency","Pure U"
"488672","U",14,"USM",3992,0,"Frequency","Pure U"
"10038653","U",1,"USM",4507,0,"Frequency","Pure U"
"10066786","U",18,"USM",21206,0,"Frequency","Pure U"
"10097621","U",80,"USM",1920,0,"Frequency","Pure U"
"213499","U",87,"USM",4761,100,"Frequency","Pure U"
"213499","U",87,"USM",1652,100,"Frequency","Pure U"
"5efa4610ae765911b83a2ad5","U",88,"Prolific",14742,0,"Frequency","Pure U"
"5f00fb5e68eebf111a74c947","U",15,"Prolific",1831,100,"Frequency","Pure U"
"5f00fb5e68eebf111a74c947","U",30,"Prolific",1903,100,"Frequency","Pure U"
"6115f565c20c53283b069c14","U",70,"Prolific",3409,100,"Frequency","Pure U"
"6137d37772474196292ddb24","U",10,"Prolific",1744,0,"Frequency","Pure U"
"w10013152_klj","U",10,"USM",3221,100,"Frequency","Pure U"
"w10044769_mad","U",65,"USM",10805,0,"Frequency","Pure U"
"w10080302_stt","U",80,"USM",7280,0,"Frequency","Pure U"
"w10080302_stt","U",80,"USM",3626,0,"Frequency","Pure U"
"w10103314","U",30,"USM",3138,0,"Frequency","Pure U"
"w10118712","U",23,"USM",4876,0,"Frequency","Pure U"
"w939844","U",50,"USM",12708,100,"Frequency","Pure U"
"w970137","U",20,"USM",5115,100,"Frequency","Pure U"
"w998015_dp","U",100,"USM",935,0,"Frequency","Pure U"
"488672","U",21,"USM",7796,100,"Frequency","Pure U"
"10006036","U",30,"USM",3966,100,"Frequency","Pure U"
"10038653","U",2,"USM",3332,0,"Frequency","Pure U"
"10066786","U",34,"USM",5125,0,"Frequency","Pure U"
"10097621","U",54,"USM",2753,0,"Frequency","Pure U"
"213499","U",22,"USM",2094,100,"Frequency","Pure U"
"58542426733c730001a5d1f4","U",5,"Prolific",3492,100,"Frequency","Pure U"
"58542426733c730001a5d1f4","U",5,"Prolific",5142,100,"Frequency","Pure U"
"5d2519a686fe240019764bd5","U",NA,"Prolific",6226,100,"Frequency","Pure U"
"5efa4610ae765911b83a2ad5","U",3,"Prolific",22127,100,"Frequency","Pure U"
"5f00fb5e68eebf111a74c947","U",35,"Prolific",1621,0,"Frequency","Pure U"
"6115f565c20c53283b069c14","U",10,"Prolific",887,0,"Frequency","Pure U"
"6137d37772474196292ddb24","U",2,"Prolific",784,0,"Frequency","Pure U"
"w10013152_klj","U",100,"USM",1772,100,"Frequency","Pure U"
"w10013152_klj","U",100,"USM",1548,100,"Frequency","Pure U"
"w10044769_mad","U",50,"USM",3047,100,"Frequency","Pure U"
"w10080302_stt","U",12,"USM",22936,100,"Frequency","Pure U"
"w10103314","U",40,"USM",3653,100,"Frequency","Pure U"
"w970137","U",1,"USM",2271,0,"Frequency","Pure U"
"w994700","U",0,"USM",3036,0,"Frequency","Pure U"
"w998015_dp","U",100,"USM",4878,100,"Frequency","Pure U"
"488672","U",2,"USM",17838,0,"Frequency","Pure U"
"10006036","U",0,"USM",3447,100,"Frequency","Pure U"
"10038653","U",2,"USM",5463,0,"Frequency","Pure U"
"10066786","U",0,"USM",11584,100,"Frequency","Pure U"
"10097621","U",1,"USM",4338,100,"Frequency","Pure U"
"58542426733c730001a5d1f4","U",0,"Prolific",3906,0,"Frequency","Pure U"
"5d2519a686fe240019764bd5","U",15,"Prolific",4122,100,"Frequency","Pure U"
"5efa4610ae765911b83a2ad5","U",3,"Prolific",20814,0,"Frequency","Pure U"
"5f00fb5e68eebf111a74c947","U",5,"Prolific",1391,0,"Frequency","Pure U"
"6115f565c20c53283b069c14","U",1,"Prolific",3213,100,"Frequency","Pure U"
"6137d37772474196292ddb24","U",0,"Prolific",1297,0,"Frequency","Pure U"
"w10013152_klj","U",0,"USM",4386,100,"Frequency","Pure U"
"w10044769_mad","U",0,"USM",3275,100,"Frequency","Pure U"
"w10080302_stt","U",0,"USM",53098,100,"Frequency","Pure U"
"w10103314","U",0,"USM",2850,0,"Frequency","Pure U"
"w10118712","U",15,"USM",10503,100,"Frequency","Pure U"
"w939844","U",12,"USM",10324,100,"Frequency","Pure U"
"w970137","U",1,"USM",7537,0,"Frequency","Pure U"
"w994700","U",0,"USM",2185,0,"Frequency","Pure U"
"w998015_dp","U",100,"USM",13126,0,"Frequency","Pure U"
"488672","U",3,"USM",5527,0,"Frequency","Pure U"
"10006036","U",0,"USM",5453,0,"Frequency","Pure U"
"10038653","U",2,"USM",4525,0,"Frequency","Pure U"
"10066786","U",0,"USM",9216,100,"Frequency","Pure U"
"10097621","U",0,"USM",3581,0,"Frequency","Pure U"
"213499","U",1,"USM",9116,0,"Frequency","Pure U"
"58542426733c730001a5d1f4","U",0,"Prolific",1532,0,"Frequency","Pure U"
"5d2519a686fe240019764bd5","U",35,"Prolific",5646,0,"Frequency","Pure U"
"5efa4610ae765911b83a2ad5","U",2,"Prolific",8216,0,"Frequency","Pure U"
"5f00fb5e68eebf111a74c947","U",10,"Prolific",1853,0,"Frequency","Pure U"
"6115f565c20c53283b069c14","U",10,"Prolific",8532,0,"Frequency","Pure U"
"6137d37772474196292ddb24","U",0,"Prolific",1752,0,"Frequency","Pure U"
"w10013152_klj","U",0,"USM",3018,100,"Frequency","Pure U"
"w10044769_mad","U",0,"USM",3502,0,"Frequency","Pure U"
"w10080302_stt","U",0,"USM",4213,0,"Frequency","Pure U"
"w10103314","U",0,"USM",11765,100,"Frequency","Pure U"
"w10118712","U",20,"USM",9518,100,"Frequency","Pure U"
"w939844","U",3,"USM",37032,0,"Frequency","Pure U"
"w970137","U",20,"USM",1994,0,"Frequency","Pure U"
"w994700","U",0,"USM",1417,0,"Frequency","Pure U"
"w998015_dp","U",0,"USM",2876,0,"Frequency","Pure U"
"488672","U",5,"USM",9178,0,"Frequency","Pure U"
"10006036","U",50,"USM",3271,100,"Frequency","Pure U"
"10038653","U",2,"USM",3623,0,"Frequency","Pure U"
"10066786","U",75,"USM",3380,100,"Frequency","Pure U"
"10097621","U",45,"USM",5819,100,"Frequency","Pure U"
"213499","U",8,"USM",2162,100,"Frequency","Pure U"
"58542426733c730001a5d1f4","U",0,"Prolific",2013,100,"Frequency","Pure U"
"5d2519a686fe240019764bd5","U",35,"Prolific",4597,100,"Frequency","Pure U"
"5efa4610ae765911b83a2ad5","U",64,"Prolific",5717,100,"Frequency","Pure U"
"5f00fb5e68eebf111a74c947","U",10,"Prolific",2062,100,"Frequency","Pure U"
"6115f565c20c53283b069c14","U",20,"Prolific",1956,100,"Frequency","Pure U"
"6137d37772474196292ddb24","U",2,"Prolific",1830,100,"Frequency","Pure U"
"w10013152_klj","U",10,"USM",3136,100,"Frequency","Pure U"
"w10044769_mad","U",30,"USM",3316,100,"Frequency","Pure U"
"w10103314","U",30,"USM",1933,100,"Frequency","Pure U"
"w10118712","U",8,"USM",8214,100,"Frequency","Pure U"
"w939844","U",40,"USM",20581,100,"Frequency","Pure U"
"w970137","U",40,"USM",3573,100,"Frequency","Pure U"
"w994700","U",0,"USM",4213,0,"Frequency","Pure U"
"w998015_dp","U",0,"USM",6496,100,"Frequency","Pure U"
"488672","U",4,"USM",7607,0,"Frequency","Pure U"
"10006036","U",20,"USM",3412,100,"Frequency","Pure U"
"10038653","U",3,"USM",6200,0,"Frequency","Pure U"
"10066786","U",0,"USM",9772,100,"Frequency","Pure U"
"10097621","U",0,"USM",2111,0,"Frequency","Pure U"
"213499","U",0,"USM",2185,100,"Frequency","Pure U"
"58542426733c730001a5d1f4","U",0,"Prolific",775,0,"Frequency","Pure U"
"5d2519a686fe240019764bd5","U",4,"Prolific",9982,0,"Frequency","Pure U"
"5efa4610ae765911b83a2ad5","U",74,"Prolific",5456,100,"Frequency","Pure U"
"5f00fb5e68eebf111a74c947","U",10,"Prolific",4599,0,"Frequency","Pure U"
"6115f565c20c53283b069c14","U",6,"Prolific",6901,100,"Frequency","Pure U"
"6137d37772474196292ddb24","U",1,"Prolific",1165,0,"Frequency","Pure U"
"w10013152_klj","U",0,"USM",2813,0,"Frequency","Pure U"
"w10044769_mad","U",80,"USM",2567,100,"Frequency","Pure U"
"w10080302_stt","U",0,"USM",122603,0,"Frequency","Pure U"
"w10103314","U",10,"USM",1741,0,"Frequency","Pure U"
"w10118712","U",14,"USM",20092,100,"Frequency","Pure U"
"w939844","U",40,"USM",7088,100,"Frequency","Pure U"
"w970137","U",12,"USM",2326,0,"Frequency","Pure U"
"w994700","U",0,"USM",2719,0,"Frequency","Pure U"
"w998015_dp","U",100,"USM",2268,0,"Frequency","Pure U"
"488672","U",14,"USM",11652,0,"Frequency","Pure U"
"10006036","U",10,"USM",1206,0,"Frequency","Pure U"
"10038653","U",5,"USM",7084,0,"Frequency","Pure U"
"10066786","U",0,"USM",26670,100,"Frequency","Pure U"
"10097621","U",0,"USM",2866,0,"Frequency","Pure U"
"213499","U",0,"USM",3575,0,"Frequency","Pure U"
"58542426733c730001a5d1f4","U",0,"Prolific",1085,0,"Frequency","Pure U"
"5d2519a686fe240019764bd5","U",40,"Prolific",4915,0,"Frequency","Pure U"
"5efa4610ae765911b83a2ad5","U",3,"Prolific",12607,0,"Frequency","Pure U"
"5f00fb5e68eebf111a74c947","U",20,"Prolific",1396,0,"Frequency","Pure U"
"6115f565c20c53283b069c14","U",5,"Prolific",5911,0,"Frequency","Pure U"
"6137d37772474196292ddb24","U",0,"Prolific",2206,0,"Frequency","Pure U"
"w10013152_klj","U",0,"USM",2299,0,"Frequency","Pure U"
"w10044769_mad","U",0,"USM",9583,0,"Frequency","Pure U"
"w10080302_stt","U",0,"USM",3061,100,"Frequency","Pure U"
"w10103314","U",20,"USM",1678,0,"Frequency","Pure U"
"w10118712","U",3,"USM",8937,0,"Frequency","Pure U"
"w939844","U",50,"USM",19513,100,"Frequency","Pure U"
"w970137","U",50,"USM",5801,100,"Frequency","Pure U"
"w994700","U",0,"USM",3292,0,"Frequency","Pure U"
"w998015_dp","U",0,"USM",900,0,"Frequency","Pure U"
"488672","U",2,"USM",3916,0,"Frequency","Pure U"
"10006036","U",50,"USM",5706,0,"Frequency","Pure U"
"10038653","U",40,"USM",5680,0,"Frequency","Pure U"
"10066786","U",56,"USM",2824,0,"Frequency","Pure U"
"10097621","U",56,"USM",1093,0,"Frequency","Pure U"
"213499","U",45,"USM",1204,0,"Frequency","Pure U"
"58542426733c730001a5d1f4","U",20,"Prolific",709,0,"Frequency","Pure U"
"5d2519a686fe240019764bd5","U",70,"Prolific",12318,100,"Frequency","Pure U"
"5efa4610ae765911b83a2ad5","U",84,"Prolific",27837,0,"Frequency","Pure U"
"5f00fb5e68eebf111a74c947","U",20,"Prolific",1793,0,"Frequency","Pure U"
"6115f565c20c53283b069c14","U",60,"Prolific",2311,0,"Frequency","Pure U"
"w10013152_klj","U",0,"USM",4404,0,"Frequency","Pure U"
"w10044769_mad","U",95,"USM",3011,100,"Frequency","Pure U"
"w10080302_stt","U",75,"USM",30723,100,"Frequency","Pure U"
"w10103314","U",20,"USM",1408,0,"Frequency","Pure U"
"w10118712","U",36,"USM",11104,100,"Frequency","Pure U"
"w939844","U",40,"USM",22532,0,"Frequency","Pure U"
"w994700","U",25,"USM",2131,0,"Frequency","Pure U"
"w998015_dp","U",100,"USM",4709,100,"Frequency","Pure U"
"488672","U",3,"USM",11958,0,"Frequency","Pure U"
"10006036","U",0,"USM",905,0,"Frequency","Pure U"
"10038653","U",0,"USM",16315,0,"Frequency","Pure U"
"10066786","U",43,"USM",23400,0,"Frequency","Pure U"
"10097621","U",6,"USM",4340,100,"Frequency","Pure U"
"213499","U",3,"USM",3849,0,"Frequency","Pure U"
"58542426733c730001a5d1f4","U",0,"Prolific",1523,0,"Frequency","Pure U"
"5d2519a686fe240019764bd5","U",5,"Prolific",5762,0,"Frequency","Pure U"
"5f00fb5e68eebf111a74c947","U",4,"Prolific",1022,0,"Frequency","Pure U"
"6115f565c20c53283b069c14","U",5,"Prolific",3839,0,"Frequency","Pure U"
"6137d37772474196292ddb24","U",1,"Prolific",3244,0,"Frequency","Pure U"
"w10013152_klj","U",0,"USM",4037,100,"Frequency","Pure U"
"w10044769_mad","U",0,"USM",11992,0,"Frequency","Pure U"
"w10080302_stt","U",3,"USM",8315,0,"Frequency","Pure U"
"w10103314","U",0,"USM",1123,0,"Frequency","Pure U"
"w10118712","U",5,"USM",3469,0,"Frequency","Pure U"
"w939844","U",3,"USM",5567,0,"Frequency","Pure U"
"w970137","U",20,"USM",3632,0,"Frequency","Pure U"
"w998015_dp","U",0,"USM",2402,0,"Frequency","Pure U"
"488672","U",33,"USM",3821,100,"Frequency","Pure U"
"10006036","U",40,"USM",1117,0,"Frequency","Pure U"
"10038653","U",1,"USM",3396,0,"Frequency","Pure U"
"10066786","U",76,"USM",11778,100,"Frequency","Pure U"
"10097621","U",75,"USM",5684,0,"Frequency","Pure U"
"213499","U",35,"USM",2044,0,"Frequency","Pure U"
"58542426733c730001a5d1f4","U",20,"Prolific",855,0,"Frequency","Pure U"
"5d2519a686fe240019764bd5","U",50,"Prolific",2278,0,"Frequency","Pure U"
"5efa4610ae765911b83a2ad5","U",4,"Prolific",2380,0,"Frequency","Pure U"
"6115f565c20c53283b069c14","U",30,"Prolific",4552,0,"Frequency","Pure U"
"6137d37772474196292ddb24","U",1,"Prolific",619,0,"Frequency","Pure U"
"w10013152_klj","U",0,"USM",1108,0,"Frequency","Pure U"
"w10080302_stt","U",3,"USM",26322,100,"Frequency","Pure U"
"w10103314","U",30,"USM",739,0,"Frequency","Pure U"
"w10118712","U",0,"USM",6912,0,"Frequency","Pure U"
"w939844","U",20,"USM",71977,100,"Frequency","Pure U"
"w970137","U",1,"USM",1212,0,"Frequency","Pure U"
"w994700","U",0,"USM",1253,0,"Frequency","Pure U"
"w998015_dp","U",0,"USM",2949,0,"Frequency","Pure U"
"488672","U",34,"USM",4212,0,"Frequency","Pure U"
"10006036","U",0,"USM",1184,0,"Frequency","Pure U"
"10038653","U",8,"USM",10926,0,"Frequency","Pure U"
"10066786","U",87,"USM",13144,0,"Frequency","Pure U"
"10097621","U",56,"USM",2033,0,"Frequency","Pure U"
"213499","U",12,"USM",3159,0,"Frequency","Pure U"
"58542426733c730001a5d1f4","U",10,"Prolific",976,0,"Frequency","Pure U"
"5d2519a686fe240019764bd5","U",60,"Prolific",5910,0,"Frequency","Pure U"
"5efa4610ae765911b83a2ad5","U",2,"Prolific",7357,0,"Frequency","Pure U"
"5f00fb5e68eebf111a74c947","U",25,"Prolific",1045,0,"Frequency","Pure U"
"6115f565c20c53283b069c14","U",30,"Prolific",3692,100,"Frequency","Pure U"
"6115f565c20c53283b069c14","U",30,"Prolific",2334,0,"Frequency","Pure U"
"6137d37772474196292ddb24","U",1,"Prolific",1303,0,"Frequency","Pure U"
"w10013152_klj","U",0,"USM",1476,0,"Frequency","Pure U"
"w10080302_stt","U",0,"USM",49864,0,"Frequency","Pure U"
"w10103314","U",50,"USM",671,0,"Frequency","Pure U"
"w10118712","U",0,"USM",7919,0,"Frequency","Pure U"
"w939844","U",20,"USM",38583,0,"Frequency","Pure U"
"w970137","U",30,"USM",7354,0,"Frequency","Pure U"
"w994700","U",36,"USM",3871,0,"Frequency","Pure U"
"w998015_dp","U",0,"USM",1282,0,"Frequency","Pure U"
"488672","U",2,"USM",4213,0,"Frequency","Pure U"
"10006036","U",0,"USM",1463,0,"Frequency","Pure U"
"10038653","U",10,"USM",5407,0,"Frequency","Pure U"
"10038653","U",5,"USM",3889,0,"Frequency","Pure U"
"10066786","U",0,"USM",20887,0,"Frequency","Pure U"
"10097621","U",3,"USM",962,0,"Frequency","Pure U"
"213499","U",0,"USM",2551,0,"Frequency","Pure U"
"58542426733c730001a5d1f4","U",0,"Prolific",3907,0,"Frequency","Pure U"
"5d2519a686fe240019764bd5","U",3,"Prolific",5170,100,"Frequency","Pure U"
"5efa4610ae765911b83a2ad5","U",3,"Prolific",1886,0,"Frequency","Pure U"
"5f00fb5e68eebf111a74c947","U",15,"Prolific",696,0,"Frequency","Pure U"
"6115f565c20c53283b069c14","U",3,"Prolific",2175,100,"Frequency","Pure U"
"6137d37772474196292ddb24","U",1,"Prolific",1187,0,"Frequency","Pure U"
"w10013152_klj","U",100,"USM",1984,100,"Frequency","Pure U"
"w10044769_mad","U",0,"USM",3008,100,"Frequency","Pure U"
"w10080302_stt","U",0,"USM",39254,100,"Frequency","Pure U"
"w10103314","U",15,"USM",7023,0,"Frequency","Pure U"
"w10118712","U",15,"USM",9941,0,"Frequency","Pure U"
"w939844","U",40,"USM",28301,100,"Frequency","Pure U"
"w970137","U",3,"USM",3093,0,"Frequency","Pure U"
"w994700","U",0,"USM",4374,0,"Frequency","Pure U"
"w998015_dp","U",0,"USM",2055,0,"Frequency","Pure U"
"488672","U",21,"USM",4011,0,"Frequency","Pure U"
"10006036","U",10,"USM",281,0,"Frequency","Pure U"
"10038653","U",32,"USM",4528,0,"Frequency","Pure U"
"10066786","U",0,"USM",10894,100,"Frequency","Pure U"
"213499","U",20,"USM",4197,100,"Frequency","Pure U"
"58542426733c730001a5d1f4","U",0,"Prolific",893,0,"Frequency","Pure U"
"5d2519a686fe240019764bd5","U",20,"Prolific",8048,0,"Frequency","Pure U"
"5efa4610ae765911b83a2ad5","U",1,"Prolific",19694,0,"Frequency","Pure U"
"5f00fb5e68eebf111a74c947","U",2,"Prolific",1393,0,"Frequency","Pure U"
"6115f565c20c53283b069c14","U",20,"Prolific",2261,0,"Frequency","Pure U"
"6137d37772474196292ddb24","U",0,"Prolific",2426,0,"Frequency","Pure U"
"w10013152_klj","U",0,"USM",2042,0,"Frequency","Pure U"
"w10044769_mad","U",45,"USM",2311,100,"Frequency","Pure U"
"w10080302_stt","U",0,"USM",40357,100,"Frequency","Pure U"
"w10103314","U",20,"USM",5439,0,"Frequency","Pure U"
